NOTICE_REF,NOTICE_TITLE,NOTICE_DATETIME,NOTICE_CONTENT
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130032.htm,机场高速进京大山子路段交通恢复正常,2016_05_30,机场高速进京方向大山子路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130233.htm,京新高速进京德胜口隧道入口北采取临时交通管制,2016_06_06,京新高速进京方向德胜口隧道入口北采取临时交通管制，造成后方交通压力集中。请提前绕行，给您的出行带来不便，敬请谅解。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130214.htm,机场高速出京五元桥交通流量大,2016_06_06,机场高速出京方向五元桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130086.htm,京沪高速双向四环至亦庄开发区出口路段交通流量大,2016_06_01,京沪高速双向四环至亦庄开发区出口路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160603_130181.htm,地铁1号线木樨地站西北口采取临时封闭措施,2016_06_03,自今日15时起，地铁1号线木樨地站西北口（A1、A2口)采取临时封闭措施，乘客可从其他出入口进出站。（市交通委TOCC与地铁运营公司联合提供）
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130162.htm,京沪高速双向四环至亦庄开发区出口交通流量大,2016_06_03,京沪高速双向四环至亦庄开发区出口路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130119.htm,机场高速出京五元桥交通恢复正常,2016_06_01,机场高速出京方向五元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130139.htm,机场高速进京温榆桥至苇沟交通流量大,2016_06_02,机场高速进京方向温榆桥至苇沟路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130203.htm,京哈高速出京郎府附近车辆交通事故处理完毕,2016_06_04,京哈高速出京方向郎府附近车辆交通事故处理完毕。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_130006.htm,京承高速进京温榆河大桥至吉祥寺交通恢复正常,2016_05_29,京承高速进京方向温榆河大桥至吉祥寺路段交通恢复正常。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130059.htm,西六环外环千灵山入口封闭,2016_05_31,因临时伸缩缝养护施工，西六环外环方向千灵山入口封闭。请途经车辆提前选择绕行线路，以免影响您的行程。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/dmgj/201605/t20160530_130031.htm,6月1日起， 2条地面公交线路增设站位,2016_05_30,为方便前沙涧地区同泽园、凤仪佳苑、麓景嘉园、七号院等小区居民出行，6月1日起，2条地面公交线路增设站位。具体为：1、968路。双向增设“凤仪佳苑七里” 站、“苏四路”站、“后沙涧路” 站、“同泽园东里北门” 站、“同泽园西里东门” 站、“苏家坨公交场站”站，“前沙涧村南” 站更名为“稻香湖桥西” 站。2、苏家坨通勤快车。双向增设“苏家坨公交场站”站、“同泽园东里北门”站、“前沙涧路七号院东门”站、“麓景嘉园北里”站、“前沙涧村”站、“苏四路”站、“凤仪佳苑七里”站、“稻香湖桥西”站，“苏家坨公租房小区”站更名为“同泽园西里东门”站。路由变更为由苏家坨公交场站出发，经后沙涧路、苏二路、苏四路、苏一路、前沙涧路、后沙涧路、苏三路、苏一路、苏四路至聂各庄东路返回原线。(市交通委TOCC与公交集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130232.htm,机场高速进京大山子交通恢复正常,2016_06_06,机场高速进京方向大山子路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130213.htm,机场高速进京温榆桥至苇沟交通流量大,2016_06_06,机场高速进京方向温榆桥至苇沟路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130085.htm,京通快速进京京通进京跨河桥至双桥路段交通流量大,2016_06_01,京通快速进京方向京通进京跨河桥至双桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130177.htm,机场高速进京北皋至大山子交通恢复正常,2016_06_03,机场高速进京方向北皋至大山子路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130161.htm,机场高速进京温榆桥至大山子交通流量大,2016_06_03,机场高速进京方向温榆桥至大山子路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130118.htm,机场高速进京温榆桥至苇沟交通恢复正常,2016_06_01,机场高速进京方向温榆桥至苇沟路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130138.htm,京承高速出京东辛庄桥附近发生交通事故,2016_06_02,京承高速出京东辛庄桥附近发生交通事故，占用两条行车道和应急车道，后方交通压力集中。请途经车辆注意避让，小心驾驶。(市交通委TOCC与通达京承公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130202.htm,京哈高速出京郎府发生车辆交通事故,2016_06_04,京哈高速出京方向郎府附近发生车辆交通事故，占用出京方向内侧3条行车道及进京方向最内侧行车道。请途经车辆注意避让，小心驾驶。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_130005.htm,机场高速进京北皋至大山子路段交通恢复正常,2016_05_29,机场高速进京方向北皋至大山子路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130058.htm,京沪高速双向四环至亦庄开发区出口交通恢复正常,2016_05_31,京沪高速进出京双向四环至亦庄开发区出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130030.htm,机场高速进京大山子路段交通流量大,2016_05_30,机场高速进京方向大山子路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130231.htm,机场高速进京方向大山子路段交通流量大,2016_06_06,机场高速进京方向大山子路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130212.htm,机场高速进京温榆桥至苇沟交通恢复正常,2016_06_05,机场高速进京方向温榆桥至苇沟路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130084.htm,机场高速进京温榆桥至大山子路段交通流量大,2016_06_01,机场高速进京方向温榆桥至大山子路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130176.htm,京沪高速双向四环至亦庄开发区出口路段交通恢复正常,2016_06_03,京沪高速双向四环至亦庄开发区出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130159.htm,机场高速出京大山子至五元桥交通恢复正常,2016_06_02,机场高速出京方向大山子至五元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160601_130117.htm,地铁呼家楼站客流较大,2016_06_01,地铁呼家楼站客流较大，为缓解6号线客流压力，地铁10号线内环（开往金台夕照方向）呼家楼站采取部分列车通过不停车措施。(市交通委TOCC与地铁运营公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130137.htm,京沪高速双向四环至亦庄开发区出口交通恢复正常,2016_06_02,京沪高速双向四环至亦庄开发区出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130201.htm,机场高速进京温榆桥至苇沟交通恢复正常,2016_06_04,机场高速进京方向温榆桥至苇沟路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_130004.htm,机场高速进京北皋至大山子交通流量大,2016_05_29,机场高速进京方向北皋至大山子路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130057.htm,机场高速进京大山子交通流量大,2016_05_31,机场高速进京方向大山子路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130029.htm,京沪高速双向四环至亦庄开发区出口交通恢复正常,2016_05_30,京沪高速双向四环至亦庄开发区出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130230.htm,京沪高速双向四环至亦庄开发区出口路段交通恢复正常,2016_06_06,京沪高速双向四环至亦庄开发区出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130211.htm,京沪高速进京廊坊至采育路段交通恢复正常,2016_06_05,京沪高速进京方向廊坊至采育路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130083.htm,机场高速进京温榆桥至苇沟路段交通流量大,2016_06_01,机场高速进京方向温榆桥至苇沟路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130175.htm,京通快速进京京通进京跨河桥至双桥交通恢复正常,2016_06_03,京通快速进京方向京通进京跨河桥至双桥路段交通恢复正常。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130158.htm,机场高速出京大山子至五元桥交通流量大,2016_06_02,机场高速出京方向大山子至五元桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160601_130116.htm,18:00轨道客流状态信息,2016_06_01,轨道交通：国贸站（10号线换1号线）、宣武门站（4号线换2号线）、惠新西街南口站（10号线换5号线巴沟方向）、东单站（1号线换5号线）、知春路站换乘通道内乘客较多，请您相互谦让，按序通行。（市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130133.htm,机场高速进京北皋至大山子交通恢复正常,2016_06_02,机场高速进京方向北皋至大山子路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130200.htm,机场高速出京五元桥交通恢复正常,2016_06_04,机场高速出京方向五元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_130003.htm,京承高速进京赵全营站事故处理完毕,2016_05_29,京承高速进京方向赵全营站事故处理完毕。(市交通委TOCC与通达京承公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130054.htm,京通快速进京京通进京跨河桥至双桥交通恢复正常,2016_05_31,京通快速进京方向京通进京跨河桥至双桥路段交通恢复正常。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130028.htm,京通快速进京京通进京跨河桥至双桥交通恢复正常,2016_05_30,京通快速进京方向京通进京跨河桥至双桥交通恢复正常。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130229.htm,京通快速路进京京通进京跨河桥至双桥路段交通恢复正常,2016_06_06,京通快速路进京方向京通进京跨河桥至双桥路段交通恢复正常。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130210.htm,机场高速出京大山子至五元桥交通恢复正常,2016_06_05,机场高速出京方向大山子至五元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130082.htm,机场高速出京五元桥路段交通流量大,2016_06_01,机场高速出京方向五元桥路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130174.htm,京通快速进京京通进京跨河桥至双桥交通恢复正常,2016_06_03,京通快速进京方向京通进京跨河桥至双桥路段交通恢复正常。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130157.htm,机场高速出京四元桥至五元桥交通流量大,2016_06_02,机场高速出京方向四元桥至五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130115.htm,京沪高速双向四环至五环路出口交通流量大,2016_06_01,京沪高速双向四环至五环路出口路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130131.htm,机场高速进京北皋至大山子交通流量大,2016_06_02,机场高速进京方向北皋至大山子路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130199.htm,机场高速进京温榆桥至苇沟交通流量大,2016_06_04,机场高速进京方向温榆桥至苇沟路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_130002.htm,机场高速出京五元桥交通流量大,2016_05_29,机场高速出京方向五元桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130053.htm,机场高速进京北皋至大山子交通流量大,2016_05_31,机场高速进京方向北皋至大山子路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130025.htm,机场高速出京五元桥路段交通恢复正常,2016_05_30,机场高速出京方向五元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130224.htm,机场高速出京大山子至五元桥交通恢复正常,2016_06_06,机场高速出京方向大山子至五元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130209.htm,京沪高速进京廊坊至采育路段交通流量大,2016_06_05,受应寺检查站入口处故障车影响，京沪高速进京方向廊坊至采育路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130081.htm,京沪高速出京廊坊至采育路段发生交通事故,2016_06_01,京沪高速出京方向廊坊至采育路段发生交通事故，导致后方交通压力集中。请途经车辆注意避让，安全行车。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130170.htm,机场高速进京北皋至大山子交通流量大,2016_06_03,机场高速进京方向北皋至大山子路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130156.htm,京沪高速双向四环至五环路出口路段交通恢复正常,2016_06_02,京沪高速双向四环至五环路出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130114.htm,机场高速进京温榆桥至苇沟交通流量大,2016_06_01,机场高速进京方向温榆桥至苇沟路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160602_130130.htm,地铁呼家楼站客流较大,2016_06_02,地铁呼家楼站客流较大，为缓解10号线客流压力，地铁6号线下行（开往海淀五路居方向）呼家楼站部分列车通过不停车。(市交通委TOCC与地铁运营公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130198.htm,机场高速出京五元桥交通流量大,2016_06_04,机场高速出京方向五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_130001.htm,机场高速出京四元桥至五元桥路段交通流量大,2016_05_29,机场高速出京方向四元桥至五元桥路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201605/t20160531_130052.htm,地铁呼家楼站客流较大,2016_05_31,地铁呼家楼站客流较大，为缓解10号线客流压力，地铁6号线下行（开往海淀五路居方向）呼家楼站部分列车通过不停车。(市交通委TOCC与地铁运营公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130020.htm,6月2日至6月5日，京开高速双向三融占道施工,2016_05_30,6月2日至6月5日，每日9时至16时，京开高速双向三融（K24+600至K25+800）占道施工。施工期间，占用进京、出京最内侧车道，车辆可由最外侧车道通行。施工给您带来的不便，敬请见谅。 (市交通委TOCC与首发集团联合提供）
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130223.htm,机场高速出京大山子至五元桥路段交通流量大,2016_06_06,机场高速出京方向大山子至五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130208.htm,京承高速出京大秦铁路桥下事故处理完毕,2016_06_05,京承高速出京方向大秦铁路桥下事故处理完毕。(市交通委TOCC与通达京承高速公路联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130080.htm,京沪高速双向四环至五环路出口路段交通恢复正常,2016_05_31,京沪高速双向四环至五环路出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160603_130169.htm,地铁2号线前门站东北口（A口）采取临时封闭措施,2016_06_03,自即时起至末班车止，地铁2号线前门站东北口（A口）采取临时封闭措施，乘客可从其他出入口进出站。（市交通委TOCC与地铁运营公司联合提供）
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130155.htm,通州区九周路京塘路交叉口至五所南街交叉口、群芳中二街交叉口南至群芳中三街交叉口南路段进行公路施工养护,2016_06_02,6月2日起，通州区九周路京塘路交叉口至五所南街交叉口（K0+0至K7+200）、群芳中二街交叉口南至群芳中三街交叉口南（K18+800至K22+80）路段进行公路施工养护，施工采取半幅封闭半幅单向通行方式组织交通，预计9月30日解除。请过往车辆注意沿途设立的警示、导行标志，小心驾驶。(市交通委TOCC与交通委路政局联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130108.htm,机场高速进京苇沟路段交通流量大,2016_06_01,机场高速进京方向苇沟路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130129.htm,机场高速进京苇沟至大山子交通流量大,2016_06_02,机场高速进京方向苇沟至大山子路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130197.htm,机场高速出京三元桥至五元桥路段交通流量大,2016_06_04,机场高速出京方向三元桥至五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_130000.htm,密云区新西路左侧主路道路塌陷修复完毕,2016_05_29,密云区新西路左侧主路道路塌陷修复完毕，交通恢复正常。（市交通委TOCC与交通委路政局联合提供）
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201605/t20160531_130051.htm,8:00轨道客流状态信息,2016_05_31,轨道交通：国贸站（10号线换1号线）、东单站(1号线换5号线)、宣武门站（4号线换2号线）、惠新西街南口站（10号线换5号线劲松方向）、海淀黄庄站换乘通道内乘客较多，请您相互谦让，按序通行。（市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130018.htm,京承高速进京沙峪桥至来广营桥交通恢复正常,2016_05_30,京承高速进京方向沙峪桥至来广营桥交通恢复正常。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160606_130222.htm,地铁呼家楼站客流较大,2016_06_06,地铁呼家楼站客流较大，为缓解10号线客流压力，地铁6号线下行（开往海淀五路居方向）呼家楼站部分列车通过不停车。(市交通委TOCC与地铁运营公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130207.htm,机场高速出京大山子至五元桥路段交通流量大,2016_06_05,机场高速出京方向大山子至五元桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201605/t20160531_130079.htm,地铁9号线军事博物馆站西南口解除封闭,2016_05_31,自6月1日10:00起，地铁9号线军事博物馆站西南口（H口）解除封闭。(市交通委TOCC与地铁运营公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130166.htm,京通快速进京京通进京跨河桥至双桥路段交通流量大,2016_06_03,京通快速进京方向京通进京跨河桥至双桥路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130154.htm,通州区漷马路漷县镇至漷县水库桥路段进行公路施工养护,2016_06_02,6月2日起，通州区漷马路漷县镇至漷县水库桥（K3+400至K9+480）路段进行公路施工养护，施工期间，采取半幅封闭半幅单向通行方式组织交通，预计9月30日施工结束。请过往车辆注意沿途设立的警示、导行标志，小心驾驶。(市交通委TOCC与交通委路政局联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130107.htm,机场高速出京三元桥至四元桥、五元桥交通流量大,2016_06_01,机场高速出京方向三元桥至四元桥路段、五元桥路段交通流量大，车辆行驶缓慢。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130128.htm,机场高速出京五元桥交通恢复正常,2016_06_02,机场高速出京方向五元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130196.htm,机场高速出京三元桥至四元桥、五元桥路段交通流量大,2016_06_04,机场高速出京方向三元桥至四元桥、五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_129999.htm,机场高速进京温榆桥至大山子路段交通流量大,2016_05_29,机场高速进京方向温榆桥至大山子路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130050.htm,京通快速进京京通进京跨河桥至双桥交通流量大,2016_05_31,京通快速进京方向京通进京跨河桥至双桥交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130017.htm,机场高速出京五元桥路段交通流量大,2016_05_30,机场高速出京方向五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130221.htm,机场高速出京三元桥至五元桥交通流量大,2016_06_06,机场高速出京方向三元桥至五元桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130206.htm,机场高速进京温榆桥至苇沟路段交通流量大,2016_06_05,机场高速进京方向温榆桥至苇沟路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130078.htm,西六环外环千灵山入口封闭解除,2016_05_31,西六环外环方向千灵山入口封闭解除。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130165.htm,机场高速进京苇沟至大山子交通流量大,2016_06_03,机场高速进京方向苇沟至大山子路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130153.htm,通州区京榆旧线分洪闸桥至宋庄村东路段进行公路施工养护,2016_06_02,6月2日起，通州区京榆旧线分洪闸桥至宋庄村东（K5至K11）路段进行公路施工养护，施工期间，采取半幅封闭半幅单向通行方式组织交通，预计8月31日解除施工结束。请过往车辆注意沿途设立的警示、导行标志，小心驾驶。(市交通委TOCC与交通委路政局联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130106.htm,京开高速双向三融占道施工结束,2016_06_01,京开高速双向三融路段占道施工结束。(市交通委TOCC与首发集团联合提供)
